,shixun_id,shixun_name,challenge_id,challenge_name,answer_id,answer_contents
454,1197,全国高校绿色计算大赛 预赛第一阶段（C++）,gutslcokqwnr,扔桃子,,
455,1197,全国高校绿色计算大赛 预赛第一阶段（C++）,ryztacfp9wim,旋转数组,,
456,1197,全国高校绿色计算大赛 预赛第一阶段（C++）,rcufgqmb786h,计算日期,,
457,1377,C&C++实验：阶乘累加，测试编程语言的数值类型表示,me7uxa65rigj,Hello,2658,"```
#include <stdio.h>
int main()
{
	/********* Begin *********/
	printf(""Hello\n"");
	/********* End *********/
	return 0;
}
```"
458,1377,C&C++实验：阶乘累加，测试编程语言的数值类型表示,f869iv7ym5ot,简单阶乘累加和出错提示,2659,"`答案仅供参考`
```
#include<stdio.h>
int main()
{
	/********* Begin *********/
	int a,b,c,i,n,s=1,sum=0;
	//printf(""请输入一个整数:n="");
	scanf(""%d"",&n);
    if(n<0)
    {
        printf(""输入不正确！你的输入n不为正整数，不能进行阶乘计算，请重新输入！\n"");
    }
    else if(n>=13)
    {
        printf(""超出了程序的数值计算范围\n"");
    }
    else
    {
        for(i=1;i<n+1;i++)
        {
            s=s*i;
        }
        for(a=1;a<=n;a++)
        {
            for(b=1,c=1;b<=a;b++)//控制每个数的阶乘
            {
                c=b*c;
            }
            sum+=c;
        }
        printf(""%d\n"",sum);
    
    }
	/********* End *********/
	return 0;
}
```"
459,1377,C&C++实验：阶乘累加，测试编程语言的数值类型表示,c4yz6bkinfas,用数组解决大数进位问题,2660,"`答案仅供参考：`
```
#include<stdio.h>
#include<string.h>
#include<malloc.h>
long t=2,a,m;
long long b;
int main()
{
    /********** Begin *********/
    long num = 0;

    scanf(""%ld"",&num);
    if(num <0)
    {
        printf(""输入不正确！你的输入n不为正整数，不能进行阶乘计算，请重新输入！\n"");
    }
	else
    {
        long n = 1000000000; //如果b，s不使用long long数据类型，n&num应不大于10^9，否则出错。
        // 按sizeof(long)==4，sizeof(long long)==8算，
        //最大可计算(10^9 -1)! 要求内存够大
        long long *s = (long long*) malloc(sizeof(long long)*num);
        if(NULL == s)
        {
            perror(""malloc"");
            return -1;
        }
        memset(s,0,sizeof(long long)*num);
        s[0] = 1;

        for(t=2;t<=num;t++){
            for(a=0;a<=m;a++){
                s[a]=(b+=s[a]*t)%n,b/=n;
                if( (m==a) && b)m++;
            }
        }
        for(printf(""%lld"",s[m]);m--;)printf(""%09lld"",s[m]);
        printf(""\n"");
    }
    /********** End *********/
    return 0;
}
```
"
460,1377,C&C++实验：阶乘累加，测试编程语言的数值类型表示,zim59lo7svx8,程序结构化与函数化,,
461,1381,C++ 面向对象程序设计 实验二,xtalrfq9yizh,设计一个学生信息类,10768,"```c++
#include <iostream>
class StInfo
{
    /********* Begin *********/
	public:
		int SID;
		char *Name;
		char *Class;
		char *Phone;
		void SetInfo(int sid,char *name,char *cla,char *pho);
		void PrintInfo();

    /********* End *********/
};

/********* Begin *********/

//在此处定义StInfo类
void StInfo::SetInfo(int sid,char *name,char *cla,char *pho)
{
    SID = sid;
    Name = name;
    Class = cla;
    Phone = pho;
}
void StInfo::PrintInfo()
{
    std::cout << SID << "" "" << Name << "" "" << Class << "" "" << Phone << std::endl;
}
/********* End *********/


```"
462,1381,C++ 面向对象程序设计 实验二,2nghaxe6fm3y,设计一个长方形类,10769,"```c++
class Rectangle
{
    /********* Begin *********/

    //在此处实现Rectangle类
	private:
		int height;
		int width;
	public:
		void Set(int h,int w);
		int GetArea();
    /********* End *********/
};

/********* Begin *********/
void Rectangle::Set(int h,int w)
{
    height = h;
    width = w;
}
int Rectangle::GetArea()
{
    return height * width;
}
/********* End *********/

Rectangle GetRect(int h,int w)
{
    /********* Begin *********/

    //按要求返回一个h*w的Rectangle对象
	Rectangle rect;
    rect.Set(h,w);
    return rect;
    /********* End *********/
}

int GetRectArea(Rectangle rect)
{
    /********* Begin *********/

    //按要求返回rect对象的面积
	return rect.GetArea();
    /********* End *********/
}


```"
463,1381,C++ 面向对象程序设计 实验二,ic6k7fbveyhq,综合 设计汽车类,10770,"```c++
#include <iostream>
using namespace std;

/********* Begin *********/

//在此处实现一个汽车类
class Car
{
public:
    void Init();
    void OpenDoor();
    void CloseDoor();
    void LightOn();
    void LightOff();
    void Acc();
    void Dec();
    void State();
    //为了能访问类的私有成员变量，增加一个State函数用于打印汽车的状态
private:
    bool door;
    bool light;
    int speed;
};
void Car::Init()
{
    //初始化，否则结果会出错
    door = false;
    light = false;
    speed = 0;
}
void Car::OpenDoor()
{
    door = true;
}
void Car::CloseDoor()
{
    door = false;
}
void Car::LightOn()
{
    light = true;
}
void Car::LightOff()
{
    light = false;
}
void Car::Acc()
{
    speed += 10;
}
void Car::Dec()
{
    speed -= 10;
}
void Car::State()
{
    if(door) 
        cout<<""车门 ON""<<endl;
    else 
        cout<<""车门 OFF""<<endl;
    if(light) 
        cout<<""车灯 ON""<<endl;
    else 
        cout<<""车灯 OFF""<<endl;
    cout<<""速度 ""<<speed<<endl;
}
/********* End *********/

int main()
{
    /********* Begin *********/

    //在此处读取输入的命令序列，并解析执行
	char cmds[25];
    cin>>cmds;
    Car c;
    c.Init();
    for(int s = 0;cmds[s] != '\0';s++)
    {
        switch(cmds[s])
        {
            case '1': c.OpenDoor(); break;
            case '2': c.CloseDoor(); break;
            case '3': c.LightOn(); break;
            case '4': c.LightOff(); break;
            case '5': c.Acc(); break;
            case '6': c.Dec(); break;
            case '7': c.State();break;
        }
    }
    /********* End *********/
}
```"
464,1386,C&C++表达式语句实训,a2ew7noftcli,整型数据的运算：剩下的苹果哪去了,2668,"本关任务对应参考代码实现如下：
```cpp
// 包含标准输入输出函数库
#include <stdio.h>

// 定义main函数
int main()
{
    // 定义变量，m-苹果数，n-人数，x-人均苹果数
    int m, n, x;

    // 请在此添加代码，输入苹果数、人数，并计算人均苹果数
    /********** Begin *********/
    scanf(""%d%d"",&m,&n);
    x = m / n;
    /********** End **********/

    // 输出人均苹果数
    printf(""人均苹果数为：%d"",x);
    return 0;
}
```"
465,1386,C&C++表达式语句实训,3mrx6kfiypn2,浮点型数据的运算：你的身材标准吗,2669,"本关任务对应参考代码实现如下：
```cpp
// 包含标准输入输出函数库
#include <stdio.h>

// 定义main函数
int main()
{
    float up, low;
    // 请在此添加代码，输入身高，计算标准身材的体重上下限
    /********** Begin *********/
    float h, w;
    scanf(""%f"",&h);
    w = (h - 100) * 0.9;
    low = w * 0.9;
    up = w * 1.1;
    /********** End **********/

    // 输出标准身材的体重上下限
    printf(""体重范围为：%.2f -- %.2f\n"",low,up);
    return 0;
}
```"
466,1386,C&C++表达式语句实训,jug82vepxska,字符型数据的运算：循环加密是怎么实现的,2670,"本关任务对应参考代码实现如下：
```cpp
// 包含两种I/O库，可以使用任一种输入输出方式
#include <stdio.h>
#include <iostream>
using namespace std;

int main()
{
    // c-存储输入的大写字母,d-存储加密后的大写字母
    char c, d;

    // step-秘钥，往前走的步数，大于等于，小于
    int step;

    // 请在此添加代码，输入明文、秘钥，计算密文存入d中
    /********** Begin *********/
    cin >> c >> step;
    d = c + step;
    d = (d > 'Z') ? (d - 26) : d;
    /********** End **********/

    // 输出密文
    cout << d;
    return 0;
}
```"
467,1386,C&C++表达式语句实训,xps27irnvbql,二进制数据的位运算：字符是怎么存储的,2671,"本关任务对应参考代码实现如下：
```cpp
// 包含两种I/O库，可以使用任一种输入输出方式
#include <stdio.h>
#include <iostream>
using namespace std;

int main()
{
    // c是存储输入的字符
    char c;

    // 输入字符
    cin >> c;

    // 请在此添加代码，输出c的位二进制表示
    /********** Begin *********/
    cout << (int)(bool)(c & 0x80);
    cout << (int)(bool)(c & 0x40);
    cout << (int)(bool)(c & 0x20);
    cout << (int)(bool)(c & 0x10);
    cout << (int)(bool)(c & 0x08);
    cout << (int)(bool)(c & 0x04);
    cout << (int)(bool)(c & 0x02);
    cout << (int)(bool)(c & 0x01);
    /********** End **********/

    return 0;
}
```"
468,1315,《信息系统安全》课程实验指导,rpjuws7fy9fm,实验一：古典密码算法---代换技术,2617,"```cpp
void Encrypt(int K, char* clearText, char* cipherText)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for (int i=0; i<int(strlen(clearText)); i++)
    {
        cipherText[i] = ((clearText[i]-'a')+K)%N+'a';
    }
	cipherText[int(strlen(clearText))] = '\0';
    
    /********* End *********/
}

void Dencrypt(int K, char* clearText, char* cipherText)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for (int i=0; i<int(strlen(cipherText)); i++)
    {
        clearText[i] = ((cipherText[i]-'a')-K+N)%N+'a';
    }
	clearText[int(strlen(cipherText))] = '\0';
    
    /********* End *********/
}

```"
469,1315,《信息系统安全》课程实验指导,yz49sobiecfx,实验二：古典密码算法---置换技术,2618,"```cpp

void Encrypt(int* cipherTab, int len, char* clearText, char* cipherText)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for (int i=0; i<len; i++)
    {
        cipherText[i] = clearText[cipherTab[i]];
    }
	cipherText[len] = '\0';
    
    /********* End *********/
}

void Dencrypt(int* cipherTab, int len, char* clearText, char* cipherText)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for (int i=0; i<len; i++)
    {
        clearText[cipherTab[i]] = cipherText[i];
    }
	clearText[len] = '\0';
    
    /********* End *********/
}

```"
470,1315,《信息系统安全》课程实验指导,p4zb8hn9icfr,实验三：DES加解密算法的实现,2619,"```cpp

void SETKEY(const char Key_C[8], bool Key_B[64])
// Key_C: 2018helo
// ascii: 0x32 0x30 0x31 0x38 0x68 0x65 0x6c 0x6f
// 8bits: 00110010 00110000 00110001 00111000 01101000 01100101 01101100 01101111
// Key_B: 0011001000110000001100010011100001101000011001010110110001101111
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for(int i=0; i<8; i++)
        for(int j=0; j<8; ++j)
            //Key_B[63-i*8-j] = ((Key_C[i]>>j) & 1);
            Key_B[i*8+7-j] = ((Key_C[i]>>j) & 1);
    
    /********* End *********/
}

void ByteToBit(bool *Outs, const char *In, int bits)
// In:    password
// ascii: 0x70 0x61 0x73 0x73 0x77 0x6f 0x72 0x64
// 8bits: 01110000 01100001 01110011 01110011 01110111 01101111 01110010 01100100
// Outs:  0111000001100001011100110111001101110111011011110111001001100100
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for(int i=0; i<bits; i++)
        for(int j=0; j<bits; ++j)
            //Outs[63-i*bits-j] = ((In[i]>>j) & 1);
            Outs[i*bits+bits-1-j] = ((In[i]>>j) & 1);
    
    /********* End *********/
}

void BitToByte(char *Outs, const bool *In, int bits)
// In:    0111000001100001011100110111001101110111011011110111001001100100
// 8bits: 01110000 01100001 01110011 01110011 01110111 01101111 01110010 01100100
// ascii: 0x70 0x61 0x73 0x73 0x77 0x6f 0x72 0x64
// Outs:  password
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for(int i=0; i<bits; i++){
        int val = 0;
        for (int j=0; j<bits; j++) {
            //val = (val<<1) | In[63-i*bits-(bits-1-j)];
            val = (val<<1) | In[i*bits+j];
        }
        Outs[i] = val;
    }
    Outs[bits] = '\0';
    
    /********* End *********/
}


void CYCLELEFT(bool *In, int len, int loop)                         // 循环左移函数
// before: 0000000011110000111111110000
// loop:   1
// after:  0000000111100001111111100000
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    bool tmp[28];
    memcpy(tmp, In, sizeof(tmp));
    for (int i=0; i<len; i++) {
        In[i] = tmp[(i+loop)%len];
    }

    /********* End *********/
}

void Set_SubKey(bool subKey[16][48], bool Key[64])                  // 设置子密钥
// Key:    0011001000110000001100010011100001101000011001010110110001101111
// SubKey: 011000000011110001100100010111000101100101000100
// SubKey: 010000001011010001110100010111001000100011100100
// SubKey: 110001001100010001110110110000001110110011011001
// SubKey: 111001101100001100100010001010111011011000011001
// SubKey: 101010101001001100100011101110110101010100100010
// SubKey: 101010010001001001011011000011000100101100100110
// SubKey: 001001010101001011011000110101000110100011010100
// SubKey: 000101100101100111010000111000011000001011011001
// SubKey: 000101100100100101010001111000111010011010011000
// SubKey: 000011110110100100010101001110010001011100001111
// SubKey: 000011110010010110001101000111100101000010100110
// SubKey: 010110110000010010101001010001000110100111100101
// SubKey: 110110011000100010101000101000101010100011011001
// SubKey: 100100001010101010001110111000111001011100010011
// SubKey: 001100000011111000000110000111110000011100101010
// SubKey: 011100000011111000000100000101000101011101100110
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    bool realKey[56];
    bool left[28];
    bool right[28];
    bool compressKey[48];   // 去掉奇偶标记位，将64位密钥变成56位
    
    for (int i=0; i<56; i++){
        realKey[i] = Key[TRANS_64to56[i]-1];
    }
    // 生成子密钥，保存在 subKeys[16] 中
    for(int round=0; round<16; round++)
    {
        // 前28位与后28位
        for(int i=0; i<28; i++)
            left[i] = realKey[i];
        for(int i=28; i<56; i++)
            right[i-28] = realKey[i];
        // 左移
        CYCLELEFT(left, 28, SHIFT_TAB[round]);
        CYCLELEFT(right, 28, SHIFT_TAB[round]);
    
        for(int i=0; i<28; i++)
            realKey[i] = left[i];
        for(int i=28; i<56; i++)
            realKey[i] = right[i-28];
        // 压缩置换，由56位得到48位子密钥
        for(int i=0; i<48; i++)
            compressKey[i] = realKey[TRANS_56to48[i]-1];
        for (int i=0; i<48; i++) {
            subKey[round][i] = compressKey[i];
        }
    }
    
    /********* End *********/
}

void XOR(bool *InA, const bool *InB, int len)                       // 异或函数
// Before InA: 000000000001011111111110100100000000001111111000
// Before InB: 011000000011110001100100010111000101100101000100
// Before InA: 011000000010101110011010110011000101101010111100
// Before InB: 011000000011110001100100010111000101100101000100
{

    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    for (int i=0; i<len; i++) {
        InA[i] = InA[i] ^ InB[i];
    }
    
    /********* End *********/
}

void S_BOXF(bool Out[32], const bool In[48])// S-盒代替函数
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    int x = 0;
    for(int i=0; i<48; i=i+6)
    {
        int row = In[i+0]*2 + In[i+5];
        int col = In[i+1]*8 + In[i+2]*4 + In[i+3]*2 + In[i+4];
        int num = S_BOX[i/6][row][col];
        for (int k=3; k>=0; k--) {
            Out[x+k] = num%2;
            num /= 2;
        }
        x += 4;
    }
    
    /********* End *********/
}

void F_FUNCTION(bool In[32], const bool Ki[48]) // f 函数完成扩展置换、S-盒代替和P盒置换
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    // 第一步：扩展置换，32 -> 48
    bool expandR[48];
    for(int i=0; i<48; i++)
        //expandR[47-i] = In[32-EXPAND_32to48[i]]; // 0x8c 0x22 0xe2 0x86 0x48 0x5a 0x4b 0xae
        expandR[i] = In[EXPAND_32to48[i]-1];   // 0x8c 0x22 0xe2 0x86 0x48 0x5a 0x4b 0xae
    // 第二步：异或
    XOR(expandR, Ki, 48);
    // 第三步：查找S_BOX置换表
    bool output[32];
    S_BOXF(output, expandR);
    // 第四步：P-置换，32 -> 32
    for(int i=0; i<32; i++){
        In[i] = output[TRANS_32to32[i]-1];
    }
    
    /********* End *********/
}

void DES(char Out[8], char In[8], const bool subKey[16][48], bool Type)  // 标准DES Type: True加密/False解密
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    bool plain[64];
    bool left[32];
    bool right[32];
    bool newLeft[32];
    bool cipher[64];
    bool currentBits[64];
    
    ByteToBit(plain, In, 8);
    // 第一步：初始置换IP
    for(int i=0; i<64; i++)
        currentBits[i] = plain[TRANS_INIT[i]-1];
    // 第二步：获取 Li 和 Ri
    for(int i=0; i<32; i++)
        left[i] = currentBits[i];
    for(int i=32; i<64; i++)
        right[i-32] = currentBits[i];
    // 第三步：共16轮迭代
    if (Type == true) { // 加密
        for(int round=0; round<16; round++)
        {
            memcpy(newLeft, right, sizeof(newLeft));
            F_FUNCTION(right,subKey[round]);
            XOR(right, left, 32);
            memcpy(left, newLeft, sizeof(left));
        }
    }
    if (Type == false) { // 解密
        for(int round=15; round>=0; round--)
        {
            memcpy(newLeft, right, sizeof(newLeft));
            F_FUNCTION(right,subKey[round]);
            XOR(right, left, 32);
            memcpy(left, newLeft, sizeof(left));
        }
    }
    // 第四步：合并L16和R16，注意合并为 R16L16
    for(int i=0; i<32; i++)
        //cipher[63-i] = left[31-i];
        cipher[i] = right[i];
    for(int i=32; i<64; i++)
        //cipher[63-i] = right[31-(i-32)];
        cipher[i] = left[(i-32)];
    // 第五步：结尾置换IP-1
    for(int i=0; i<64; i++)
        currentBits[i] = cipher[i];
    for(int i=0; i<64; i++)
        cipher[i] = currentBits[TRANS_END[i]-1];
    BitToByte(Out, cipher, 8);
    
    /********* End *********/
}

```"
471,1315,《信息系统安全》课程实验指导,8atfxbgh6jip,实验四：RSA加解密算法的实现,2620,"```cpp

int prime[2001];    //存放素数
int p[10001];       //用筛选法求素数
void PRIME()
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    int i,i2,k;
    for(i=0;i<=10000;i+=2)
        p[i]=0;
    for(i=1;i<=10000;i+=2)
        p[i]=1;
    p[2]=1;p[1]=0;
    for(i=3;i<=100;i+=2)
    {
        if(p[i]==1)
        {
            i2=i+i;
            k=i2+i;
            while(k<=10000)
            {
                p[k]=0;
                k+=i2;
            }
        }
    }
    int t = 0;
    prime[t++]=2;
    for(i=3;i<=10000;i+=2)
        if(p[i])
            prime[t++]=i;
    
    /********* End *********/
    
}

int64 mod(int64 a,int64 n)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    return (a%n+n)%n;
    
    /********* End *********/
}

void exgcd(int64 a,int64 b,int64 &d,int64 &x,int64 &y)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    if(b==0)
    {
        d=a;
        x=1;
        y=0;
        return;
    }
    exgcd(b,a%b,d,y,x);
    y-=x*(a/b);
    
    /********* End *********/
}

//a-1 mod n
int64 Inv(int64 a,int64 n) // 计算逆元素
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    int64 d,x,y;
    exgcd(a,n,d,x,y);
    if(d==1)
        return mod(x,n);
    else
        return -1;
    
    /********* End *********/
}

//求两个数的最大公约数
int64 GCD(int64 n,int64 m)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    int64 t,r;
    if(n<m)
    {
        t=n;
        n=m;
        m=t;
    }
    while((r=n%m)!=0)
    {
        n=m;
        m=r;
    }
    return m;
    
    /********* End *********/
}

//x=a^b(mod n)
int64 ModPow(int64 a,int64 b,int64 n)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    int64 d=1,i=0;
    while(b>=(1<<i)) i++;
    for(--i;i>=0;--i)
    {
        d=d*d%n;
        if(b&(1<<i))
            d=d*a%n;
    }
    return d;
    
    /********* End *********/
}

```"
472,1203,算法与竞赛(第7章) - C++与STL基础三：队列以及优先队列的应用,yk2fmio57qtu,STL模板之queue实例一：最少个数,2447,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    
    int n;
    int s;
    queue<int> que;
    int ans = 0;
    int sum = 0;
    int x;
    scanf(""%d %d"", &n, &s);
    while (n--) {
        scanf(""%d"", &x);
        que.push(x);
        sum += x;
        while (!que.empty() && sum>=s) {
            if (ans == 0) {
                ans = int(que.size());
            }else{
                ans = min(ans, int(que.size()));
            }
            sum -= que.front();
            que.pop();
        }
    }
    cout<<ans<<endl;
    
    /********* End *********/
```"
473,1203,算法与竞赛(第7章) - C++与STL基础三：队列以及优先队列的应用,tp2fbx6f7vya,STL模板之queue实例二：迷宫问题,2448,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    
    int n, m;
    char mapt[20][20];
    int sx, sy, ex, ey;
    int dist[20][20] = {0};
    int dir[4][2] = {{-1,0},{1,0},{0,-1},{0,1}};
    queue<int> que;
    
    scanf(""%d %d"",&n ,&m);
    for (int i=0; i<n; i++) {
        scanf(""%s"", mapt[i]);
    }
    scanf(""%d %d %d %d"", &sx, &sy, &ex, &ey);

    que.push(sx*m+sy);
    while (!que.empty()) {
        int p = que.front();
        que.pop();
        int x = p / m;
        int y = p % m;
        if (x==ex && y==ey) {
            break;
        }
        for (int i=0; i<4; i++) {
            int dx = x + dir[i][0];
            int dy = y + dir[i][1];
            if(0<=dx&&dx<n && 0<=dy&&dy<m && mapt[dx][dy]=='*' && dist[dx][dy]==0){
                que.push(dx*m+dy);
                dist[dx][dy] = dist[x][y] + 1;
            }
        }
    }
    cout<<dist[ex][ey]<<endl;
    
    /********* End *********/
```"
474,1203,算法与竞赛(第7章) - C++与STL基础三：队列以及优先队列的应用,pubnxzhr5gcv,STL模板之queue实例三：合并果子,2449,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    
    /* 方法一，从大到小的默认优先队列
    int n;
    int ans = 0;
    priority_queue<int> que;
    scanf(""%d"", &n);
    for (int i=0; i<n; i++) {
        int x;
        scanf(""%d"", &x);
        que.push(-x);   // 技巧：取反，等价于“从小到大的优先队列”
    }
    while (!que.empty()) {
        int q1 = que.top();
        que.pop();
        if (que.empty()) {
            break;
        }
        int q2 = que.top();
        que.pop();
        ans = ans - q1 - q2;
        que.push(q1+q2);
    }
    cout<<ans<<endl;
    */
    
    // 方法二，从小到大的自定义优先队列
    struct comp{
        bool operator()(int x,int y){
            return x>y;   ///从小到大排序。即x小的优先级高。
        }
    };
    priority_queue<int, vector<int>, comp> que; // 从小到大的优先队列
    int n;
    int ans = 0;
    scanf(""%d"", &n);
    for (int i=0; i<n; i++) {
        int x;
        scanf(""%d"", &x);
        que.push(x);  
    }
    while (!que.empty()) {
        int q1 = que.top();
        que.pop();
        if (que.empty()) {
            break;
        }
        int q2 = que.top();
        que.pop();
        ans = ans + q1 + q2;
        que.push(q1+q2);
    }
    cout<<ans<<endl;
    
    /********* End *********/
    
```"
475,1301,算法与竞赛(第8章) - 数学基础之数值计算,olbfvmnuq6k3,数值计算之二分答案,2601,"```cpp
#define eps 1e-8
int sig(double x){ return (x>eps)-(x<-eps);}

double funx(double a, double b, double x)//ax+b=0方程系数
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    return a * x + b;
    
    /********* End *********/
}

double zero_val(double a, double b)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    double l = -100;
    double r = 100;
    while (1) {
        double m = (l+r)*0.5;
        double val = funx(a, b, m);
        if (sig(val)==0)
        {
            return m;
        }
        if (funx(a, b, l)*funx(a, b, m)>0)
        {
            l = m;
        }
        else
        {
            r = m;
        }
    }
    /********* End *********/
}

```"
476,1301,算法与竞赛(第8章) - 数学基础之数值计算,b76hlpeku5f9,数值计算之三分答案,2602,"```cpp

#define eps 1e-8
int sig(double x){ return (x>eps)-(x<-eps);}

double funx(double a, double b, double c, double x)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    return a * x * x + b * x + c;
    
    /********* End *********/
}

double min_val(double a, double b, double c)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    double l = -100;
    double r = 100;
    while (1) {
        double m1 = (l+r)*0.5;
        double val1 = funx(a, b, c, m1);
        double m2 = (m1+r)*0.5;
        double val2 = funx(a, b, c, m2);
        if (sig(val1-val2)==0)
        {
            return m1;
        }
        if (val1 > val2)
        {
            l = m1;
        }
        else
        {
            r = m2;
        }
    }
    
    /********* End *********/
}

```"
477,1301,算法与竞赛(第8章) - 数学基础之数值计算,cvkf4a926whx,数值计算之辛普森积分,2603,"```cpp
double r; // 圆半径r（全局变量）
double funx(double x)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    // (x-r)^2+(y-r)^2=r^2 --> y = r - sqrt(2*x*r-x*x)
    return r-sqrt(2*x*r-x*x);
    
    /********* End *********/
}

double simpson(double a,double b)//辛普森公式
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    double c=(a+b)/2.;
    return (funx(a)+funx(b)+4.*funx(c))*(b-a)/6.;
    
    /********* End *********/
}
double ars(double a,double b,double eps)//递归积分
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    double c=(a+b)/2.;
    double mid=simpson(a,b),l=simpson(a,c),r=simpson(c,b);
    if(fabs(l+r-mid)<=15*eps)
        return l+r+(l+r-mid)/15.;
    return ars(a,c,eps/2.)+ars(c,b,eps/2.);
    
    /********* End *********/
}
```"
478,1310,循环语句while,v4rpxmfsl6f7,使用while循环语句完成1+2+3+…+100的计算。,2613,"```
#include<stdio.h>
int main()
{ 
   int i=1,sum=0;
   while(i<=100)
  {
     sum=sum+i;
	 i=i+1;
  }
  printf(""%d"",sum);
  return 0;
}
```"
479,1276,程序设计一_实训6_字符串,vhzmaubpi7jt,字符串查找,2550,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    string target,pattern;
    cin>>target>>pattern;

    int pos = target.find(pattern);
    if(0<=pos&&pos<target.length()) cout<<""Yes""<<endl;
    else cout<<""No""<<endl;
    /***end your code***/
    return 0;
}
```"
480,1276,程序设计一_实训6_字符串,henoq29783xc,最长回文子串,2551,"```cpp
#include <iostream>
#include <string>
#include <algorithm>
using namespace std;

int main(){
    /***begin your code here***/
    string s;
    cin>>s;
    int ans,n = s.length();
    for(ans=n;ans>1;--ans){
        for(int i=0;i<=n-ans;++i){
            string a = s.substr(i,ans);
            string b(a.rbegin(),a.rend());
            if(a==b) goto L;
        }
    }
L:
    printf(""%d\n"",ans);
    
    /***end your code***/
    return 0;
}
```"
481,1276,程序设计一_实训6_字符串,u7hwgnbrm6ok,可重复最长子串,2552,"```cpp
#include <iostream>
using namespace std;
int main(){
    /***begin your code here***/
    string s;
    cin>>s;
    int ans,n = s.length();
    for(ans=n-1;ans>0;--ans){
        for(int i=0;i<=n-ans;++i){
            string a = s.substr(i,ans);
            for(int j=i+1;j<=n-ans;++j){
                if(a==s.substr(j,ans)){
                    goto L;
                }
            }
        }
    }
    L:
    printf(""%d\n"",ans);
    /***end your code***/
    return 0;
}

```"
482,1276,程序设计一_实训6_字符串,rnmol27pz3g4,首单词首字母大写,,
483,1277,Hello World!,6mwlrb3zvich,C 之 Hello world!,,
484,1277,Hello World!,paq8ffe3gymo,在屏幕上输出多行信息,,
485,1277,Hello World!,zoif7962bynf,数据类型初探,,
486,1267,程序设计一_实训5_一维数组,egy9h83a5izj,剥离粘合之只保留偶数数字,,
487,1267,程序设计一_实训5_一维数组,6q8hocu9fp5s,Fibonacci数列,,
488,1267,程序设计一_实训5_一维数组,fwljoe3ri9as,小规模伪随机数列的众数,,
489,1267,程序设计一_实训5_一维数组,hc4frty3vxmo,第二大的数,,
490,1262,程序设计一_实训3_循环语句基础,q6tinvm7b48y,剥离数字,2521,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int n;
    cin>>n;
    if(0==n){
        cout<<0<<endl;
        return 0;
    }
    
    while(n){
        cout<<n%10<<endl;
        n=n/10;
    }

    /***end your code***/
    return 0;
}
```"
491,1262,程序设计一_实训3_循环语句基础,xcp5fjze9rln,粘合数字,2522,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int n;
    cin>>n;
    int s = 0;
    for(int i=0;i<n;++i){
        int a;
        cin>>a;
        s = s*10+a;
    }
    int m;
    cin>>m;
    cout<<s%m<<endl;
    /***end your code***/
    return 0;
}
```"
492,1262,程序设计一_实训3_循环语句基础,g2yju593hw4f,剥离粘合之只保留偶数数字,,
